"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"	"Condition"	"Well"
19	30	"C1C1 rho c1e1 pr52"	1040	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c30"
19	31	"C1C1 rho c1e1 pr52"	1071	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c31"
19	34	"C1C1 rho c1e1 pr53"	417	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c34"
19	35	"C1C1 rho c1e1 pr53"	1016	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c35"
19	36	"C1C1 rho c1e1 pr53"	1063	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c36"
19	37	"C1C1 rho c1e1 pr53"	1123	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c37"
19	38	"C1C1 rho c1e1 pr53"	1062	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c38"
19	39	"C1C1 rho c1e1 pr53"	1085	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c39"
19	42	"C1C1 rho c1e1 pr54"	424	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c42"
19	43	"C1C1 rho c1e1 pr54"	1076	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c43"
19	44	"C1C1 rho c1e1 pr54"	1097	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c44"
19	45	"C1C1 rho c1e1 pr54"	1060	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c45"
19	46	"C1C1 rho c1e1 pr54"	1104	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r19c46"
22	3	"C1C1 rho c1e1 pr61"	941	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c3"
22	4	"C1C1 rho c1e1 pr61"	1020	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c4"
22	5	"C1C1 rho c1e1 pr61"	1026	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c5"
22	6	"C1C1 rho c1e1 pr61"	987	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c6"
22	7	"C1C1 rho c1e1 pr61"	1069	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c7"
22	10	"C1C1 rho c1e1 pr62"	1013	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c10"
22	11	"C1C1 rho c1e1 pr62"	988	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c11"
22	12	"C1C1 rho c1e1 pr62"	1015	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c12"
22	13	"C1C1 rho c1e1 pr62"	965	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c13"
22	14	"C1C1 rho c1e1 pr62"	1033	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c14"
22	15	"C1C1 rho c1e1 pr62"	979	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c15"
22	18	"C1C1 rho c1e1 pr63"	1001	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c18"
22	19	"C1C1 rho c1e1 pr63"	1001	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c19"
22	20	"C1C1 rho c1e1 pr63"	1010	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c20"
22	21	"C1C1 rho c1e1 pr63"	963	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c21"
22	22	"C1C1 rho c1e1 pr63"	982	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c22"
22	23	"C1C1 rho c1e1 pr63"	998	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c23"
22	26	"C1C1 rho c1e1 pr64"	1039	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c26"
22	27	"C1C1 rho c1e1 pr64"	1036	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c27"
22	28	"C1C1 rho c1e1 pr64"	1053	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c28"
22	29	"C1C1 rho c1e1 pr64"	1050	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c29"
22	30	"C1C1 rho c1e1 pr64"	1048	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c30"
22	31	"C1C1 rho c1e1 pr64"	989	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c31"
22	34	"C1C1 rho c1e1 pr65"	1014	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c34"
22	35	"C1C1 rho c1e1 pr65"	1066	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c35"
22	36	"C1C1 rho c1e1 pr65"	1000	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c36"
22	37	"C1C1 rho c1e1 pr65"	961	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c37"
22	38	"C1C1 rho c1e1 pr65"	1009	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c38"
22	39	"C1C1 rho c1e1 pr65"	1033	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c39"
22	42	"C1C1 rho c1e1 pr66"	1029	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c42"
22	43	"C1C1 rho c1e1 pr66"	1086	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c43"
22	44	"C1C1 rho c1e1 pr66"	1047	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c44"
22	45	"C1C1 rho c1e1 pr66"	993	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c45"
22	46	"C1C1 rho c1e1 pr66"	993	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r22c46"
23	3	"C1C1 rho c1e1 pr61"	879	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c3"
23	4	"C1C1 rho c1e1 pr61"	851	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c4"
23	5	"C1C1 rho c1e1 pr61"	812	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c5"
23	6	"C1C1 rho c1e1 pr61"	1059	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c6"
23	7	"C1C1 rho c1e1 pr61"	1005	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c7"
23	10	"C1C1 rho c1e1 pr62"	1008	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c10"
23	11	"C1C1 rho c1e1 pr62"	1010	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c11"
23	12	"C1C1 rho c1e1 pr62"	988	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c12"
23	13	"C1C1 rho c1e1 pr62"	956	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c13"
23	14	"C1C1 rho c1e1 pr62"	1024	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c14"
23	15	"C1C1 rho c1e1 pr62"	1069	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c15"
23	18	"C1C1 rho c1e1 pr63"	1038	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c18"
23	19	"C1C1 rho c1e1 pr63"	993	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c19"
23	20	"C1C1 rho c1e1 pr63"	1060	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c20"
23	21	"C1C1 rho c1e1 pr63"	1019	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c21"
23	22	"C1C1 rho c1e1 pr63"	1020	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c22"
23	23	"C1C1 rho c1e1 pr63"	1010	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c23"
23	26	"C1C1 rho c1e1 pr64"	1071	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c26"
23	27	"C1C1 rho c1e1 pr64"	1091	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c27"
23	28	"C1C1 rho c1e1 pr64"	1051	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c28"
23	29	"C1C1 rho c1e1 pr64"	1093	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c29"
23	30	"C1C1 rho c1e1 pr64"	1101	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c30"
23	31	"C1C1 rho c1e1 pr64"	1049	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c31"
23	34	"C1C1 rho c1e1 pr65"	1026	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c34"
23	35	"C1C1 rho c1e1 pr65"	1020	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c35"
23	36	"C1C1 rho c1e1 pr65"	1031	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c36"
23	37	"C1C1 rho c1e1 pr65"	1040	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c37"
23	38	"C1C1 rho c1e1 pr65"	1084	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c38"
23	39	"C1C1 rho c1e1 pr65"	1032	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c39"
23	42	"C1C1 rho c1e1 pr66"	1060	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c42"
23	43	"C1C1 rho c1e1 pr66"	975	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c43"
23	44	"C1C1 rho c1e1 pr66"	1008	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c44"
23	45	"C1C1 rho c1e1 pr66"	1041	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c45"
23	46	"C1C1 rho c1e1 pr66"	969	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r23c46"
26	3	"C1C1 rho c1e1 pr73"	766	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c3"
26	4	"C1C1 rho c1e1 pr73"	770	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c4"
26	5	"C1C1 rho c1e1 pr73"	834	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c5"
26	6	"C1C1 rho c1e1 pr73"	910	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c6"
26	7	"C1C1 rho c1e1 pr73"	792	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c7"
26	10	"C1C1 rho c1e1 pr74"	958	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c10"
26	11	"C1C1 rho c1e1 pr74"	969	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c11"
26	12	"C1C1 rho c1e1 pr74"	969	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c12"
26	13	"C1C1 rho c1e1 pr74"	992	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c13"
26	14	"C1C1 rho c1e1 pr74"	962	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c14"
26	15	"C1C1 rho c1e1 pr74"	1051	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c15"
26	18	"C1C1 rho c1e1 pr75"	1016	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c18"
26	19	"C1C1 rho c1e1 pr75"	1009	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c19"
26	20	"C1C1 rho c1e1 pr75"	993	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c20"
26	21	"C1C1 rho c1e1 pr75"	989	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c21"
26	22	"C1C1 rho c1e1 pr75"	985	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c22"
26	23	"C1C1 rho c1e1 pr75"	966	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c23"
26	26	"C1C1 rho c1e1 pr76"	976	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c26"
26	27	"C1C1 rho c1e1 pr76"	920	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c27"
26	28	"C1C1 rho c1e1 pr76"	998	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c28"
26	29	"C1C1 rho c1e1 pr76"	922	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c29"
26	30	"C1C1 rho c1e1 pr76"	1061	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c30"
26	31	"C1C1 rho c1e1 pr76"	933	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c31"
26	34	"C1C1 rho c1e1 pr77"	1051	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c34"
26	35	"C1C1 rho c1e1 pr77"	1038	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c35"
26	36	"C1C1 rho c1e1 pr77"	1094	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c36"
26	37	"C1C1 rho c1e1 pr77"	993	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c37"
26	38	"C1C1 rho c1e1 pr77"	1058	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c38"
26	39	"C1C1 rho c1e1 pr77"	1068	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c39"
26	42	"C1C1 rho c1e1 pr78"	1067	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c42"
26	43	"C1C1 rho c1e1 pr78"	1051	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c43"
26	44	"C1C1 rho c1e1 pr78"	1075	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c44"
26	45	"C1C1 rho c1e1 pr78"	1034	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c45"
26	46	"C1C1 rho c1e1 pr78"	1020	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r26c46"
27	3	"C1C1 rho c1e1 pr73"	826	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c3"
27	4	"C1C1 rho c1e1 pr73"	782	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c4"
27	5	"C1C1 rho c1e1 pr73"	820	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c5"
27	6	"C1C1 rho c1e1 pr73"	796	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c6"
27	7	"C1C1 rho c1e1 pr73"	869	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c7"
27	10	"C1C1 rho c1e1 pr74"	1029	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c10"
27	11	"C1C1 rho c1e1 pr74"	1013	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c11"
27	12	"C1C1 rho c1e1 pr74"	1019	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c12"
27	13	"C1C1 rho c1e1 pr74"	950	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c13"
27	14	"C1C1 rho c1e1 pr74"	954	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c14"
27	15	"C1C1 rho c1e1 pr74"	1006	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c15"
27	18	"C1C1 rho c1e1 pr75"	998	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c18"
27	19	"C1C1 rho c1e1 pr75"	1031	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c19"
27	20	"C1C1 rho c1e1 pr75"	926	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c20"
27	21	"C1C1 rho c1e1 pr75"	992	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c21"
27	22	"C1C1 rho c1e1 pr75"	1029	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c22"
27	23	"C1C1 rho c1e1 pr75"	944	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c23"
27	26	"C1C1 rho c1e1 pr76"	899	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c26"
27	27	"C1C1 rho c1e1 pr76"	899	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c27"
27	28	"C1C1 rho c1e1 pr76"	967	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c28"
27	29	"C1C1 rho c1e1 pr76"	1014	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c29"
27	30	"C1C1 rho c1e1 pr76"	946	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c30"
27	31	"C1C1 rho c1e1 pr76"	1000	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c31"
27	34	"C1C1 rho c1e1 pr77"	1062	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c34"
27	35	"C1C1 rho c1e1 pr77"	1068	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c35"
27	36	"C1C1 rho c1e1 pr77"	1057	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c36"
27	37	"C1C1 rho c1e1 pr77"	1006	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c37"
27	38	"C1C1 rho c1e1 pr77"	1019	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c38"
27	39	"C1C1 rho c1e1 pr77"	964	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c39"
27	42	"C1C1 rho c1e1 pr78"	1033	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c42"
27	43	"C1C1 rho c1e1 pr78"	1049	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c43"
27	44	"C1C1 rho c1e1 pr78"	1022	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c44"
27	45	"C1C1 rho c1e1 pr78"	1022	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c45"
27	46	"C1C1 rho c1e1 pr78"	977	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r27c46"
30	3	"C1C1 rho c1e1 pr85"	762	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c3"
30	4	"C1C1 rho c1e1 pr85"	889	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c4"
30	5	"C1C1 rho c1e1 pr85"	831	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c5"
30	6	"C1C1 rho c1e1 pr85"	880	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c6"
30	7	"C1C1 rho c1e1 pr85"	932	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c7"
30	10	"C1C1 rho c1e1 pr86"	992	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c10"
30	11	"C1C1 rho c1e1 pr86"	991	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c11"
30	12	"C1C1 rho c1e1 pr86"	844	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c12"
30	13	"C1C1 rho c1e1 pr86"	870	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c13"
30	14	"C1C1 rho c1e1 pr86"	879	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c14"
30	15	"C1C1 rho c1e1 pr86"	871	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c15"
30	18	"C1C1 rho c1e1 pr87"	851	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c18"
30	19	"C1C1 rho c1e1 pr87"	816	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c19"
30	20	"C1C1 rho c1e1 pr87"	807	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c20"
30	21	"C1C1 rho c1e1 pr87"	855	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c21"
30	22	"C1C1 rho c1e1 pr87"	854	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c22"
30	23	"C1C1 rho c1e1 pr87"	814	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c23"
30	26	"C1C1 rho c1e1 pr88"	803	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c26"
30	27	"C1C1 rho c1e1 pr88"	818	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c27"
30	28	"C1C1 rho c1e1 pr88"	831	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c28"
30	29	"C1C1 rho c1e1 pr88"	835	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c29"
30	30	"C1C1 rho c1e1 pr88"	822	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c30"
30	31	"C1C1 rho c1e1 pr88"	846	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c31"
30	34	"C1C1 rho c1e1 pr89"	869	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c34"
30	35	"C1C1 rho c1e1 pr89"	885	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c35"
30	36	"C1C1 rho c1e1 pr89"	886	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c36"
30	37	"C1C1 rho c1e1 pr89"	874	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c37"
30	38	"C1C1 rho c1e1 pr89"	887	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c38"
30	39	"C1C1 rho c1e1 pr89"	859	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c39"
30	42	"C1C1 rho c1e1 pr90"	876	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c42"
30	43	"C1C1 rho c1e1 pr90"	925	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c43"
30	44	"C1C1 rho c1e1 pr90"	896	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c44"
30	45	"C1C1 rho c1e1 pr90"	960	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c45"
30	46	"C1C1 rho c1e1 pr90"	887	"YPEG"	20.5	"37"	"1"	"YPEG_37"	"r30c46"
3	3	"Ref"	587	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c3"
3	4	"Ref"	608	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c4"
3	5	"Ref"	606	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c5"
3	6	"Ref"	574	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c6"
3	7	"Ref"	577	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c7"
3	10	"C1C1 rho c1e1 pr 2"	1104	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c10"
3	11	"C1C1 rho c1e1 pr 2"	911	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c11"
3	12	"C1C1 rho c1e1 pr 2"	925	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c12"
3	13	"C1C1 rho c1e1 pr 2"	956	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c13"
3	14	"C1C1 rho c1e1 pr 2"	908	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c14"
3	15	"C1C1 rho c1e1 pr 2"	964	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c15"
3	18	"C1C1 rho c1e1 pr 3"	904	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c18"
3	19	"C1C1 rho c1e1 pr 3"	893	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c19"
3	20	"C1C1 rho c1e1 pr 3"	901	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c20"
3	21	"C1C1 rho c1e1 pr 3"	887	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c21"
3	22	"C1C1 rho c1e1 pr 3"	884	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c22"
3	23	"C1C1 rho c1e1 pr 3"	913	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c23"
3	26	"C1C1 rho c1e1 pr 4"	945	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c26"
3	27	"C1C1 rho c1e1 pr 4"	941	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c27"
3	28	"C1C1 rho c1e1 pr 4"	948	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c28"
3	29	"C1C1 rho c1e1 pr 4"	924	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c29"
3	30	"C1C1 rho c1e1 pr 4"	899	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c30"
3	31	"C1C1 rho c1e1 pr 4"	945	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c31"
3	34	"C1C1 rho c1e1 pr 5"	961	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c34"
3	35	"C1C1 rho c1e1 pr 5"	1021	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c35"
3	36	"C1C1 rho c1e1 pr 5"	1015	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c36"
3	37	"C1C1 rho c1e1 pr 5"	1008	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c37"
3	38	"C1C1 rho c1e1 pr 5"	990	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c38"
3	39	"C1C1 rho c1e1 pr 5"	1006	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c39"
3	42	"C1C1 rho c1e1 pr 6"	1156	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c42"
3	43	"C1C1 rho c1e1 pr 6"	1153	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c43"
3	44	"C1C1 rho c1e1 pr 6"	1123	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c44"
3	45	"C1C1 rho c1e1 pr 6"	1121	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c45"
3	46	"C1C1 rho c1e1 pr 6"	1120	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r3c46"
6	3	"C1C1 rho c1e1 pr13"	1078	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c3"
6	4	"C1C1 rho c1e1 pr13"	1158	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c4"
6	5	"C1C1 rho c1e1 pr13"	1095	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c5"
6	6	"C1C1 rho c1e1 pr13"	1057	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c6"
6	7	"C1C1 rho c1e1 pr13"	1088	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c7"
6	10	"C1C1 rho c1e1 pr14"	1146	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c10"
6	11	"C1C1 rho c1e1 pr14"	1104	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c11"
6	12	"C1C1 rho c1e1 pr14"	1133	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c12"
6	13	"C1C1 rho c1e1 pr14"	1140	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c13"
6	14	"C1C1 rho c1e1 pr14"	1048	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c14"
6	15	"C1C1 rho c1e1 pr14"	1119	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c15"
6	18	"C1C1 rho c1e1 pr15"	552	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c18"
6	19	"C1C1 rho c1e1 pr15"	506	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c19"
6	20	"C1C1 rho c1e1 pr15"	546	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c20"
6	21	"C1C1 rho c1e1 pr15"	529	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c21"
6	22	"C1C1 rho c1e1 pr15"	556	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c22"
6	23	"C1C1 rho c1e1 pr15"	486	"YPEG"	24.5	"37"	"1"	"YPEG_37"	"r6c23"
