FileName	Array	Media	Temperature	TimePoint	TimePointByHour
test_-05-27-17_10-12-01.JPG	2	SOE	30	11	68.5
test_-05-27-17_10-12-19.JPG	3	SOE	30	11	68.5
test_-05-27-17_10-12-33.JPG	4	SOE	30	11	68.5
test_-05-27-17_10-12-49.JPG	5	SOE	30	11	68.5
test_-05-27-17_10-13-02.JPG	6	SOE	30	11	68.5
test_-05-27-17_10-18-08.JPG	1	YPD	37	11	68.5
test_-05-27-17_10-18-23.JPG	2	YPD	37	11	68.5
test_-05-27-17_10-18-37.JPG	3	YPD	37	11	68.5
test_-05-27-17_10-18-54.JPG	4	YPD	37	11	68.5
test_-05-27-17_10-19-09.JPG	5	YPD	37	11	68.5
test_-05-27-17_10-19-23.JPG	6	YPD	37	11	68.5
test_-05-27-17_10-19-36.JPG	1	YPEG	37	11	68.5
test_-05-27-17_10-19-50.JPG	2	YPEG	37	11	68.5
test_-05-27-17_10-20-05.JPG	3	YPEG	37	11	68.5
test_-05-27-17_10-20-20.JPG	4	YPEG	37	11	68.5
test_-05-27-17_10-20-35.JPG	5	YPEG	37	11	68.5
test_-05-27-17_10-20-48.JPG	6	YPEG	37	11	68.5
test_-05-27-17_10-21-03.JPG	1	SOE	37	11	68.5
test_-05-27-17_10-21-17.JPG	2	SOE	37	11	68.5
test_-05-27-17_10-21-31.JPG	3	SOE	37	11	68.5
test_-05-27-17_10-21-45.JPG	4	SOE	37	11	68.5
test_-05-27-17_10-22-00.JPG	5	SOE	37	11	68.5
test_-05-27-17_10-22-14.JPG	6	SOE	37	11	68.5
test_-05-27-17_22-04-09.JPG	1	YPD	30	12	80.5
test_-05-27-17_22-04-24.JPG	2	YPD	30	12	80.5
test_-05-27-17_22-04-40.JPG	3	YPD	30	12	80.5
test_-05-27-17_22-04-55.JPG	4	YPD	30	12	80.5
test_-05-27-17_22-05-08.JPG	5	YPD	30	12	80.5
test_-05-27-17_22-05-24.JPG	6	YPD	30	12	80.5
test_-05-27-17_22-05-40.JPG	1	YPEG	30	12	80.5
test_-05-27-17_22-05-55.JPG	2	YPEG	30	12	80.5
test_-05-27-17_22-06-08.JPG	3	YPEG	30	12	80.5
test_-05-27-17_22-06-22.JPG	4	YPEG	30	12	80.5
test_-05-27-17_22-06-36.JPG	5	YPEG	30	12	80.5
test_-05-27-17_22-06-49.JPG	6	YPEG	30	12	80.5
test_-05-27-17_22-07-15.JPG	2	SOE	30	12	80.5
test_-05-27-17_22-07-29.JPG	3	SOE	30	12	80.5
test_-05-27-17_22-07-44.JPG	4	SOE	30	12	80.5
test_-05-27-17_22-07-57.JPG	5	SOE	30	12	80.5
test_-05-27-17_22-08-34.JPG	6	SOE	30	12	80.5
test_-05-27-17_22-12-58.JPG	1	YPD	37	12	80.5
test_-05-27-17_22-13-13.JPG	2	YPD	37	12	80.5
test_-05-27-17_22-13-26.JPG	3	YPD	37	12	80.5
test_-05-27-17_22-13-39.JPG	4	YPD	37	12	80.5
test_-05-27-17_22-13-52.JPG	5	YPD	37	12	80.5
test_-05-27-17_22-14-05.JPG	6	YPD	37	12	80.5
test_-05-27-17_22-14-20.JPG	1	YPEG	37	12	80.5
test_-05-27-17_22-14-33.JPG	2	YPEG	37	12	80.5
test_-05-27-17_22-14-47.JPG	3	YPEG	37	12	80.5
test_-05-27-17_22-15-01.JPG	4	YPEG	37	12	80.5
test_-05-27-17_22-15-14.JPG	5	YPEG	37	12	80.5
test_-05-27-17_22-15-28.JPG	6	YPEG	37	12	80.5
test_-05-27-17_22-15-42.JPG	1	SOE	37	12	80.5
test_-05-27-17_22-15-55.JPG	2	SOE	37	12	80.5
test_-05-27-17_22-16-08.JPG	3	SOE	37	12	80.5
test_-05-27-17_22-16-22.JPG	4	SOE	37	12	80.5
test_-05-27-17_22-16-35.JPG	5	SOE	37	12	80.5
test_-05-27-17_22-16-52.JPG	6	SOE	37	12	80.5
test_-05-28-17_10-18-45.JPG	1	YPD	30	13	92.5
test_-05-28-17_10-19-00.JPG	2	YPD	30	13	92.5
test_-05-28-17_10-19-14.JPG	3	YPD	30	13	92.5
test_-05-28-17_10-19-27.JPG	4	YPD	30	13	92.5
test_-05-28-17_10-19-42.JPG	5	YPD	30	13	92.5
test_-05-28-17_10-19-55.JPG	6	YPD	30	13	92.5
test_-05-28-17_10-20-09.JPG	1	YPEG	30	13	92.5
test_-05-28-17_10-20-23.JPG	2	YPEG	30	13	92.5
test_-05-28-17_10-20-39.JPG	3	YPEG	30	13	92.5
test_-05-28-17_10-20-53.JPG	4	YPEG	30	13	92.5
test_-05-28-17_10-21-07.JPG	5	YPEG	30	13	92.5
test_-05-28-17_10-21-22.JPG	6	YPEG	30	13	92.5
test_-05-28-17_10-21-37.JPG	2	SOE	30	13	92.5
test_-05-28-17_10-21-50.JPG	3	SOE	30	13	92.5
test_-05-28-17_10-22-03.JPG	4	SOE	30	13	92.5
test_-05-28-17_10-22-16.JPG	5	SOE	30	13	92.5
test_-05-28-17_10-22-30.JPG	6	SOE	30	13	92.5
test_-05-28-17_10-27-17.JPG	1	YPD	37	13	92.5
test_-05-28-17_10-27-34.JPG	2	YPD	37	13	92.5
test_-05-28-17_10-27-48.JPG	3	YPD	37	13	92.5
test_-05-28-17_10-28-01.JPG	4	YPD	37	13	92.5
test_-05-28-17_10-28-15.JPG	5	YPD	37	13	92.5
test_-05-28-17_10-28-29.JPG	6	YPD	37	13	92.5
test_-05-28-17_10-28-44.JPG	1	YPEG	37	13	92.5
test_-05-28-17_10-28-57.JPG	2	YPEG	37	13	92.5
test_-05-28-17_10-29-10.JPG	3	YPEG	37	13	92.5
test_-05-28-17_10-29-23.JPG	4	YPEG	37	13	92.5
test_-05-28-17_10-29-38.JPG	5	YPEG	37	13	92.5
test_-05-28-17_10-29-52.JPG	6	YPEG	37	13	92.5
test_-05-28-17_10-30-08.JPG	1	SOE	37	13	92.5
test_-05-28-17_10-30-22.JPG	2	SOE	37	13	92.5
test_-05-28-17_10-30-37.JPG	3	SOE	37	13	92.5
test_-05-28-17_10-30-53.JPG	4	SOE	37	13	92.5
test_-05-28-17_10-31-06.JPG	5	SOE	37	13	92.5
test_-05-28-17_10-31-19.JPG	6	SOE	37	13	92.5
test_-05-28-17_22-01-10.JPG	1	YPD	30	14	104.5
test_-05-28-17_22-01-27.JPG	2	YPD	30	14	104.5
test_-05-28-17_22-01-41.JPG	3	YPD	30	14	104.5
test_-05-28-17_22-01-55.JPG	4	YPD	30	14	104.5
test_-05-28-17_22-02-10.JPG	5	YPD	30	14	104.5
test_-05-28-17_22-02-27.JPG	6	YPD	30	14	104.5
test_-05-28-17_22-02-41.JPG	1	YPEG	30	14	104.5
test_-05-28-17_22-02-56.JPG	2	YPEG	30	14	104.5
test_-05-28-17_22-03-10.JPG	3	YPEG	30	14	104.5
test_-05-28-17_22-03-24.JPG	4	YPEG	30	14	104.5
test_-05-28-17_22-03-38.JPG	5	YPEG	30	14	104.5
test_-05-28-17_22-03-52.JPG	6	YPEG	30	14	104.5
test_-05-28-17_22-04-06.JPG	2	SOE	30	14	104.5
test_-05-28-17_22-04-20.JPG	3	SOE	30	14	104.5
test_-05-28-17_22-04-35.JPG	4	SOE	30	14	104.5
test_-05-28-17_22-04-49.JPG	5	SOE	30	14	104.5
test_-05-28-17_22-05-03.JPG	6	SOE	30	14	104.5
test_-05-28-17_22-10-28.JPG	1	YPD	37	14	104.5
test_-05-28-17_22-10-42.JPG	2	YPD	37	14	104.5
test_-05-28-17_22-10-55.JPG	3	YPD	37	14	104.5
test_-05-28-17_22-11-10.JPG	4	YPD	37	14	104.5
test_-05-28-17_22-11-23.JPG	5	YPD	37	14	104.5
test_-05-28-17_22-11-38.JPG	6	YPD	37	14	104.5
test_-05-28-17_22-11-53.JPG	1	YPEG	37	14	104.5
test_-05-28-17_22-12-09.JPG	2	YPEG	37	14	104.5
test_-05-28-17_22-12-25.JPG	3	YPEG	37	14	104.5
test_-05-28-17_22-12-38.JPG	4	YPEG	37	14	104.5
test_-05-28-17_22-12-53.JPG	5	YPEG	37	14	104.5
test_-05-28-17_22-13-07.JPG	6	YPEG	37	14	104.5
test_-05-28-17_22-13-21.JPG	1	SOE	37	14	104.5
test_-05-28-17_22-13-36.JPG	2	SOE	37	14	104.5
test_-05-28-17_22-13-50.JPG	3	SOE	37	14	104.5
test_-05-28-17_22-14-05.JPG	4	SOE	37	14	104.5
test_-05-28-17_22-14-19.JPG	5	SOE	37	14	104.5
test_-05-28-17_22-14-32.JPG	6	SOE	37	14	104.5
test_-05-29-17_10-12-42.JPG	1	YPD	30	15	116.5
test_-05-29-17_10-12-57.JPG	2	YPD	30	15	116.5
test_-05-29-17_10-13-14.JPG	3	YPD	30	15	116.5
test_-05-29-17_10-13-28.JPG	4	YPD	30	15	116.5
test_-05-29-17_10-13-41.JPG	5	YPD	30	15	116.5
test_-05-29-17_10-13-55.JPG	6	YPD	30	15	116.5
test_-05-29-17_10-14-10.JPG	1	YPEG	30	15	116.5
test_-05-29-17_10-14-24.JPG	2	YPEG	30	15	116.5
test_-05-29-17_10-14-37.JPG	3	YPEG	30	15	116.5
test_-05-29-17_10-14-51.JPG	4	YPEG	30	15	116.5
test_-05-29-17_10-15-05.JPG	5	YPEG	30	15	116.5
test_-05-29-17_10-15-20.JPG	6	YPEG	30	15	116.5
test_-05-29-17_10-15-33.JPG	2	SOE	30	15	116.5
test_-05-29-17_10-15-47.JPG	3	SOE	30	15	116.5
test_-05-29-17_10-16-01.JPG	4	SOE	30	15	116.5
test_-05-29-17_10-16-14.JPG	5	SOE	30	15	116.5
test_-05-29-17_10-16-27.JPG	6	SOE	30	15	116.5
test_-05-29-17_10-21-12.JPG	1	YPD	37	15	116.5
test_-05-29-17_10-21-28.JPG	2	YPD	37	15	116.5
test_-05-29-17_10-21-42.JPG	3	YPD	37	15	116.5
test_-05-29-17_10-21-55.JPG	4	YPD	37	15	116.5
test_-05-29-17_10-22-09.JPG	5	YPD	37	15	116.5
test_-05-29-17_10-22-22.JPG	6	YPD	37	15	116.5
test_-05-29-17_10-22-36.JPG	1	YPEG	37	15	116.5
test_-05-29-17_10-22-53.JPG	2	YPEG	37	15	116.5
test_-05-29-17_10-23-07.JPG	3	YPEG	37	15	116.5
test_-05-29-17_10-23-24.JPG	4	YPEG	37	15	116.5
test_-05-29-17_10-23-37.JPG	5	YPEG	37	15	116.5
test_-05-29-17_10-23-51.JPG	6	YPEG	37	15	116.5
test_-05-29-17_10-24-05.JPG	1	SOE	37	15	116.5
test_-05-29-17_10-24-18.JPG	2	SOE	37	15	116.5
test_-05-29-17_10-24-31.JPG	3	SOE	37	15	116.5
test_-05-29-17_10-24-44.JPG	4	SOE	37	15	116.5
test_-05-29-17_10-25-05.JPG	5	SOE	37	15	116.5
test_-05-29-17_10-25-19.JPG	6	SOE	37	15	116.5
test_-05-29-17_21-59-22.JPG	1	YPD	30	16	140.5
test_-05-29-17_21-59-37.JPG	2	YPD	30	16	140.5
test_-05-29-17_21-59-50.JPG	3	YPD	30	16	140.5
test_-05-29-17_22-00-04.JPG	4	YPD	30	16	140.5
test_-05-29-17_22-00-18.JPG	5	YPD	30	16	140.5
test_-05-29-17_22-00-33.JPG	6	YPD	30	16	140.5
test_-05-29-17_22-00-49.JPG	1	YPEG	30	16	140.5
test_-05-29-17_22-01-04.JPG	2	YPEG	30	16	140.5
test_-05-29-17_22-01-18.JPG	3	YPEG	30	16	140.5
test_-05-29-17_22-01-32.JPG	4	YPEG	30	16	140.5
test_-05-29-17_22-01-45.JPG	5	YPEG	30	16	140.5
test_-05-29-17_22-01-59.JPG	6	YPEG	30	16	140.5
test_-05-29-17_22-02-13.JPG	2	SOE	30	16	140.5
test_-05-29-17_22-02-26.JPG	3	SOE	30	16	140.5
test_-05-29-17_22-02-39.JPG	4	SOE	30	16	140.5
test_-05-29-17_22-02-53.JPG	5	SOE	30	16	140.5
test_-05-29-17_22-03-07.JPG	6	SOE	30	16	140.5
test_-05-29-17_22-07-50.JPG	1	YPD	37	16	140.5
test_-05-29-17_22-08-04.JPG	2	YPD	37	16	140.5
test_-05-29-17_22-08-17.JPG	3	YPD	37	16	140.5
test_-05-29-17_22-08-30.JPG	4	YPD	37	16	140.5
test_-05-29-17_22-08-45.JPG	5	YPD	37	16	140.5
test_-05-29-17_22-08-59.JPG	6	YPD	37	16	140.5
test_-05-29-17_22-09-19.JPG	1	YPEG	37	16	140.5
test_-05-29-17_22-09-33.JPG	2	YPEG	37	16	140.5
test_-05-29-17_22-09-48.JPG	3	YPEG	37	16	140.5
test_-05-29-17_22-10-01.JPG	4	YPEG	37	16	140.5
test_-05-29-17_22-10-15.JPG	5	YPEG	37	16	140.5
test_-05-29-17_22-10-30.JPG	6	YPEG	37	16	140.5
test_-05-29-17_22-10-43.JPG	1	SOE	37	16	140.5
test_-05-29-17_22-10-56.JPG	2	SOE	37	16	140.5
test_-05-29-17_22-11-10.JPG	3	SOE	37	16	140.5
test_-05-29-17_22-11-23.JPG	4	SOE	37	16	140.5
test_-05-29-17_22-11-37.JPG	5	SOE	37	16	140.5
test_-05-29-17_22-11-50.JPG	6	SOE	37	16	140.5
test_-05-30-17_10-00-05.JPG	1	YPD	30	17	164.5
test_-05-30-17_10-00-19.JPG	2	YPD	30	17	164.5
test_-05-30-17_10-00-35.JPG	3	YPD	30	17	164.5
test_-05-30-17_10-00-49.JPG	4	YPD	30	17	164.5
test_-05-30-17_10-01-04.JPG	5	YPD	30	17	164.5
test_-05-30-17_10-01-18.JPG	6	YPD	30	17	164.5
test_-05-30-17_10-01-31.JPG	1	YPEG	30	17	164.5
test_-05-30-17_10-01-45.JPG	2	YPEG	30	17	164.5
test_-05-30-17_10-01-59.JPG	3	YPEG	30	17	164.5
test_-05-30-17_10-02-13.JPG	4	YPEG	30	17	164.5
test_-05-30-17_10-02-28.JPG	5	YPEG	30	17	164.5
test_-05-30-17_10-02-41.JPG	6	YPEG	30	17	164.5
test_-05-30-17_10-02-56.JPG	2	SOE	30	17	164.5
test_-05-30-17_10-03-10.JPG	3	SOE	30	17	164.5
test_-05-30-17_10-03-25.JPG	4	SOE	30	17	164.5
test_-05-30-17_10-03-38.JPG	5	SOE	30	17	164.5
test_-05-30-17_10-03-52.JPG	6	SOE	30	17	164.5
test_-05-30-17_10-09-07.JPG	1	YPD	37	17	164.5
test_-05-30-17_10-09-22.JPG	2	YPD	37	17	164.5
test_-05-30-17_10-09-35.JPG	3	YPD	37	17	164.5
test_-05-30-17_10-09-49.JPG	4	YPD	37	17	164.5
test_-05-30-17_10-10-02.JPG	5	YPD	37	17	164.5
test_-05-30-17_10-10-15.JPG	6	YPD	37	17	164.5
test_-05-30-17_10-10-29.JPG	1	YPEG	37	17	164.5
test_-05-30-17_10-10-44.JPG	2	YPEG	37	17	164.5
test_-05-30-17_10-10-59.JPG	3	YPEG	37	17	164.5
test_-05-30-17_10-11-12.JPG	4	YPEG	37	17	164.5
test_-05-30-17_10-11-24.JPG	5	YPEG	37	17	164.5
test_-05-30-17_10-11-38.JPG	6	YPEG	37	17	164.5
test_-05-30-17_10-11-53.JPG	1	SOE	37	17	164.5
test_-05-30-17_10-12-06.JPG	2	SOE	37	17	164.5
test_-05-30-17_10-12-19.JPG	3	SOE	37	17	164.5
test_-05-30-17_10-12-33.JPG	4	SOE	37	17	164.5
test_-05-30-17_10-12-47.JPG	5	SOE	37	17	164.5
test_-05-30-17_10-13-01.JPG	6	SOE	37	17	164.5
test_-05-31-17_09-56-35.JPG	1	YPD	30	18	188.5
test_-05-31-17_09-56-53.JPG	2	YPD	30	18	188.5
test_-05-31-17_09-57-10.JPG	3	YPD	30	18	188.5
test_-05-31-17_09-57-29.JPG	4	YPD	30	18	188.5
test_-05-31-17_09-57-49.JPG	5	YPD	30	18	188.5
test_-05-31-17_09-58-06.JPG	6	YPD	30	18	188.5
test_-05-31-17_09-58-30.JPG	1	YPEG	30	18	188.5
test_-05-31-17_09-59-02.JPG	2	YPEG	30	18	188.5
test_-05-31-17_09-59-20.JPG	3	YPEG	30	18	188.5
test_-05-31-17_09-59-39.JPG	4	YPEG	30	18	188.5
test_-05-31-17_10-00-01.JPG	5	YPEG	30	18	188.5
test_-05-31-17_10-00-19.JPG	6	YPEG	30	18	188.5
test_-05-31-17_10-00-43.JPG	2	SOE	30	18	188.5
test_-05-31-17_10-01-00.JPG	3	SOE	30	18	188.5
test_-05-31-17_10-01-19.JPG	4	SOE	30	18	188.5
test_-05-31-17_10-01-36.JPG	5	SOE	30	18	188.5
test_-05-31-17_10-01-53.JPG	6	SOE	30	18	188.5
test_-05-31-17_10-08-50.JPG	1	YPD	37	18	188.5
test_-05-31-17_10-09-09.JPG	2	YPD	37	18	188.5
test_-05-31-17_10-09-26.JPG	3	YPD	37	18	188.5
test_-05-31-17_10-09-46.JPG	4	YPD	37	18	188.5
test_-05-31-17_10-10-58.JPG	5	YPD	37	18	188.5
test_-05-31-17_10-11-16.JPG	6	YPD	37	18	188.5
test_-05-31-17_10-11-34.JPG	1	YPEG	37	18	188.5
test_-05-31-17_10-11-49.JPG	2	YPEG	37	18	188.5
test_-05-31-17_10-12-09.JPG	3	YPEG	37	18	188.5
test_-05-31-17_10-12-32.JPG	4	YPEG	37	18	188.5
test_-05-31-17_10-12-50.JPG	5	YPEG	37	18	188.5
test_-05-31-17_10-13-08.JPG	6	YPEG	37	18	188.5
test_-05-31-17_10-13-30.JPG	1	SOE	37	18	188.5
test_-05-31-17_10-13-46.JPG	2	SOE	37	18	188.5
test_-05-31-17_10-14-03.JPG	3	SOE	37	18	188.5
test_-05-31-17_10-14-21.JPG	4	SOE	37	18	188.5
test_-05-31-17_10-14-40.JPG	5	SOE	37	18	188.5
test_-05-31-17_10-14-57.JPG	6	SOE	37	18	188.5
