"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"
32	43	"C1C1 rho c1e1 pr90"	1688	"YPEG"	56.5	"37"	"1"
32	44	"C1C1 rho c1e1 pr90"	1708	"YPEG"	56.5	"37"	"1"
32	45	"C1C1 rho c1e1 pr90"	1636	"YPEG"	56.5	"37"	"1"
32	46	"C1C1 rho c1e1 pr90"	1617	"YPEG"	56.5	"37"	"1"
32	47	"C1C1 rho c1e1 pr90"	1590	"YPEG"	56.5	"37"	"1"
32	48	"C1C1 rho c1e1 pr90"	1827	"YPEG"	56.5	"37"	"1"
1	1	"Ref"	1213	"YPEG"	68.5	"37"	"1"
1	2	"Ref"	1345	"YPEG"	68.5	"37"	"1"
1	3	"Ref"	1282	"YPEG"	68.5	"37"	"1"
1	4	"Ref"	1167	"YPEG"	68.5	"37"	"1"
1	5	"Ref"	1196	"YPEG"	68.5	"37"	"1"
1	6	"Ref"	1177	"YPEG"	68.5	"37"	"1"
1	7	"Ref"	1284	"YPEG"	68.5	"37"	"1"
1	8	"Ref"	1285	"YPEG"	68.5	"37"	"1"
1	9	"C1C1 rho c1e1 pr 2"	2616	"YPEG"	68.5	"37"	"1"
1	10	"C1C1 rho c1e1 pr 2"	2587	"YPEG"	68.5	"37"	"1"
1	11	"C1C1 rho c1e1 pr 2"	2410	"YPEG"	68.5	"37"	"1"
1	12	"C1C1 rho c1e1 pr 2"	2330	"YPEG"	68.5	"37"	"1"
1	13	"C1C1 rho c1e1 pr 2"	2605	"YPEG"	68.5	"37"	"1"
1	14	"C1C1 rho c1e1 pr 2"	2340	"YPEG"	68.5	"37"	"1"
1	15	"C1C1 rho c1e1 pr 2"	2355	"YPEG"	68.5	"37"	"1"
1	16	"C1C1 rho c1e1 pr 2"	2227	"YPEG"	68.5	"37"	"1"
1	17	"C1C1 rho c1e1 pr 3"	2337	"YPEG"	68.5	"37"	"1"
1	18	"C1C1 rho c1e1 pr 3"	2325	"YPEG"	68.5	"37"	"1"
1	19	"C1C1 rho c1e1 pr 3"	2284	"YPEG"	68.5	"37"	"1"
1	20	"C1C1 rho c1e1 pr 3"	2248	"YPEG"	68.5	"37"	"1"
1	21	"C1C1 rho c1e1 pr 3"	2494	"YPEG"	68.5	"37"	"1"
1	22	"C1C1 rho c1e1 pr 3"	2380	"YPEG"	68.5	"37"	"1"
1	23	"C1C1 rho c1e1 pr 3"	2418	"YPEG"	68.5	"37"	"1"
1	24	"C1C1 rho c1e1 pr 3"	2455	"YPEG"	68.5	"37"	"1"
1	25	"C1C1 rho c1e1 pr 4"	1953	"YPEG"	68.5	"37"	"1"
1	26	"C1C1 rho c1e1 pr 4"	1912	"YPEG"	68.5	"37"	"1"
1	27	"C1C1 rho c1e1 pr 4"	1870	"YPEG"	68.5	"37"	"1"
1	28	"C1C1 rho c1e1 pr 4"	1885	"YPEG"	68.5	"37"	"1"
1	29	"C1C1 rho c1e1 pr 4"	1924	"YPEG"	68.5	"37"	"1"
1	30	"C1C1 rho c1e1 pr 4"	1691	"YPEG"	68.5	"37"	"1"
1	31	"C1C1 rho c1e1 pr 4"	1669	"YPEG"	68.5	"37"	"1"
1	32	"C1C1 rho c1e1 pr 4"	1724	"YPEG"	68.5	"37"	"1"
1	33	"C1C1 rho c1e1 pr 5"	2223	"YPEG"	68.5	"37"	"1"
1	34	"C1C1 rho c1e1 pr 5"	2187	"YPEG"	68.5	"37"	"1"
1	35	"C1C1 rho c1e1 pr 5"	2235	"YPEG"	68.5	"37"	"1"
1	36	"C1C1 rho c1e1 pr 5"	2252	"YPEG"	68.5	"37"	"1"
1	37	"C1C1 rho c1e1 pr 5"	2263	"YPEG"	68.5	"37"	"1"
1	38	"C1C1 rho c1e1 pr 5"	2095	"YPEG"	68.5	"37"	"1"
1	39	"C1C1 rho c1e1 pr 5"	2106	"YPEG"	68.5	"37"	"1"
1	40	"C1C1 rho c1e1 pr 5"	2167	"YPEG"	68.5	"37"	"1"
1	41	"C1C1 rho c1e1 pr 6"	2140	"YPEG"	68.5	"37"	"1"
1	42	"C1C1 rho c1e1 pr 6"	2123	"YPEG"	68.5	"37"	"1"
1	43	"C1C1 rho c1e1 pr 6"	2093	"YPEG"	68.5	"37"	"1"
1	44	"C1C1 rho c1e1 pr 6"	2071	"YPEG"	68.5	"37"	"1"
1	45	"C1C1 rho c1e1 pr 6"	2121	"YPEG"	68.5	"37"	"1"
1	46	"C1C1 rho c1e1 pr 6"	2095	"YPEG"	68.5	"37"	"1"
1	47	"C1C1 rho c1e1 pr 6"	2025	"YPEG"	68.5	"37"	"1"
1	48	"C1C1 rho c1e1 pr 6"	2074	"YPEG"	68.5	"37"	"1"
2	1	"Ref"	1177	"YPEG"	68.5	"37"	"1"
2	2	"Ref"	1228	"YPEG"	68.5	"37"	"1"
2	3	"Ref"	1178	"YPEG"	68.5	"37"	"1"
2	4	"Ref"	1217	"YPEG"	68.5	"37"	"1"
2	5	"Ref"	1278	"YPEG"	68.5	"37"	"1"
2	6	"Ref"	1241	"YPEG"	68.5	"37"	"1"
2	7	"Ref"	1227	"YPEG"	68.5	"37"	"1"
2	8	"Ref"	1205	"YPEG"	68.5	"37"	"1"
2	9	"C1C1 rho c1e1 pr 2"	2266	"YPEG"	68.5	"37"	"1"
2	10	"C1C1 rho c1e1 pr 2"	2168	"YPEG"	68.5	"37"	"1"
2	11	"C1C1 rho c1e1 pr 2"	2210	"YPEG"	68.5	"37"	"1"
2	12	"C1C1 rho c1e1 pr 2"	2190	"YPEG"	68.5	"37"	"1"
2	13	"C1C1 rho c1e1 pr 2"	2239	"YPEG"	68.5	"37"	"1"
2	14	"C1C1 rho c1e1 pr 2"	2177	"YPEG"	68.5	"37"	"1"
2	15	"C1C1 rho c1e1 pr 2"	2159	"YPEG"	68.5	"37"	"1"
2	16	"C1C1 rho c1e1 pr 2"	2246	"YPEG"	68.5	"37"	"1"
2	17	"C1C1 rho c1e1 pr 3"	2243	"YPEG"	68.5	"37"	"1"
2	18	"C1C1 rho c1e1 pr 3"	2112	"YPEG"	68.5	"37"	"1"
2	19	"C1C1 rho c1e1 pr 3"	2269	"YPEG"	68.5	"37"	"1"
2	20	"C1C1 rho c1e1 pr 3"	2262	"YPEG"	68.5	"37"	"1"
2	21	"C1C1 rho c1e1 pr 3"	2235	"YPEG"	68.5	"37"	"1"
2	22	"C1C1 rho c1e1 pr 3"	2247	"YPEG"	68.5	"37"	"1"
2	23	"C1C1 rho c1e1 pr 3"	2291	"YPEG"	68.5	"37"	"1"
2	24	"C1C1 rho c1e1 pr 3"	2244	"YPEG"	68.5	"37"	"1"
2	25	"C1C1 rho c1e1 pr 4"	1709	"YPEG"	68.5	"37"	"1"
2	26	"C1C1 rho c1e1 pr 4"	1658	"YPEG"	68.5	"37"	"1"
2	27	"C1C1 rho c1e1 pr 4"	1659	"YPEG"	68.5	"37"	"1"
2	28	"C1C1 rho c1e1 pr 4"	1704	"YPEG"	68.5	"37"	"1"
2	29	"C1C1 rho c1e1 pr 4"	1721	"YPEG"	68.5	"37"	"1"
2	30	"C1C1 rho c1e1 pr 4"	1724	"YPEG"	68.5	"37"	"1"
2	31	"C1C1 rho c1e1 pr 4"	1685	"YPEG"	68.5	"37"	"1"
2	32	"C1C1 rho c1e1 pr 4"	1683	"YPEG"	68.5	"37"	"1"
2	33	"C1C1 rho c1e1 pr 5"	2222	"YPEG"	68.5	"37"	"1"
2	34	"C1C1 rho c1e1 pr 5"	2239	"YPEG"	68.5	"37"	"1"
2	35	"C1C1 rho c1e1 pr 5"	2150	"YPEG"	68.5	"37"	"1"
2	36	"C1C1 rho c1e1 pr 5"	2191	"YPEG"	68.5	"37"	"1"
2	37	"C1C1 rho c1e1 pr 5"	2157	"YPEG"	68.5	"37"	"1"
2	38	"C1C1 rho c1e1 pr 5"	1576	"YPEG"	68.5	"37"	"1"
2	39	"C1C1 rho c1e1 pr 5"	2206	"YPEG"	68.5	"37"	"1"
2	40	"C1C1 rho c1e1 pr 5"	2161	"YPEG"	68.5	"37"	"1"
2	41	"C1C1 rho c1e1 pr 6"	2140	"YPEG"	68.5	"37"	"1"
2	42	"C1C1 rho c1e1 pr 6"	2176	"YPEG"	68.5	"37"	"1"
2	43	"C1C1 rho c1e1 pr 6"	2114	"YPEG"	68.5	"37"	"1"
2	44	"C1C1 rho c1e1 pr 6"	2302	"YPEG"	68.5	"37"	"1"
2	45	"C1C1 rho c1e1 pr 6"	2266	"YPEG"	68.5	"37"	"1"
2	46	"C1C1 rho c1e1 pr 6"	2337	"YPEG"	68.5	"37"	"1"
2	47	"C1C1 rho c1e1 pr 6"	2433	"YPEG"	68.5	"37"	"1"
2	48	"C1C1 rho c1e1 pr 6"	2504	"YPEG"	68.5	"37"	"1"
3	1	"Ref"	1139	"YPEG"	68.5	"37"	"1"
3	2	"Ref"	1219	"YPEG"	68.5	"37"	"1"
3	3	"Ref"	1208	"YPEG"	68.5	"37"	"1"
3	4	"Ref"	1245	"YPEG"	68.5	"37"	"1"
3	5	"Ref"	1221	"YPEG"	68.5	"37"	"1"
3	6	"Ref"	1170	"YPEG"	68.5	"37"	"1"
3	7	"Ref"	1162	"YPEG"	68.5	"37"	"1"
3	8	"Ref"	1156	"YPEG"	68.5	"37"	"1"
3	9	"C1C1 rho c1e1 pr 2"	2266	"YPEG"	68.5	"37"	"1"
3	10	"C1C1 rho c1e1 pr 2"	2439	"YPEG"	68.5	"37"	"1"
3	11	"C1C1 rho c1e1 pr 2"	2140	"YPEG"	68.5	"37"	"1"
3	12	"C1C1 rho c1e1 pr 2"	2138	"YPEG"	68.5	"37"	"1"
3	13	"C1C1 rho c1e1 pr 2"	2177	"YPEG"	68.5	"37"	"1"
3	14	"C1C1 rho c1e1 pr 2"	2109	"YPEG"	68.5	"37"	"1"
3	15	"C1C1 rho c1e1 pr 2"	2199	"YPEG"	68.5	"37"	"1"
3	16	"C1C1 rho c1e1 pr 2"	2184	"YPEG"	68.5	"37"	"1"
3	17	"C1C1 rho c1e1 pr 3"	2089	"YPEG"	68.5	"37"	"1"
3	18	"C1C1 rho c1e1 pr 3"	2093	"YPEG"	68.5	"37"	"1"
3	19	"C1C1 rho c1e1 pr 3"	2085	"YPEG"	68.5	"37"	"1"
3	20	"C1C1 rho c1e1 pr 3"	2111	"YPEG"	68.5	"37"	"1"
3	21	"C1C1 rho c1e1 pr 3"	2064	"YPEG"	68.5	"37"	"1"
3	22	"C1C1 rho c1e1 pr 3"	2071	"YPEG"	68.5	"37"	"1"
3	23	"C1C1 rho c1e1 pr 3"	2120	"YPEG"	68.5	"37"	"1"
3	24	"C1C1 rho c1e1 pr 3"	2160	"YPEG"	68.5	"37"	"1"
3	25	"C1C1 rho c1e1 pr 4"	1624	"YPEG"	68.5	"37"	"1"
3	26	"C1C1 rho c1e1 pr 4"	1687	"YPEG"	68.5	"37"	"1"
3	27	"C1C1 rho c1e1 pr 4"	1677	"YPEG"	68.5	"37"	"1"
3	28	"C1C1 rho c1e1 pr 4"	1681	"YPEG"	68.5	"37"	"1"
3	29	"C1C1 rho c1e1 pr 4"	1655	"YPEG"	68.5	"37"	"1"
3	30	"C1C1 rho c1e1 pr 4"	1621	"YPEG"	68.5	"37"	"1"
3	31	"C1C1 rho c1e1 pr 4"	1686	"YPEG"	68.5	"37"	"1"
3	32	"C1C1 rho c1e1 pr 4"	1651	"YPEG"	68.5	"37"	"1"
3	33	"C1C1 rho c1e1 pr 5"	2237	"YPEG"	68.5	"37"	"1"
3	34	"C1C1 rho c1e1 pr 5"	2192	"YPEG"	68.5	"37"	"1"
3	35	"C1C1 rho c1e1 pr 5"	2256	"YPEG"	68.5	"37"	"1"
3	36	"C1C1 rho c1e1 pr 5"	2243	"YPEG"	68.5	"37"	"1"
3	37	"C1C1 rho c1e1 pr 5"	2228	"YPEG"	68.5	"37"	"1"
3	38	"C1C1 rho c1e1 pr 5"	2211	"YPEG"	68.5	"37"	"1"
3	39	"C1C1 rho c1e1 pr 5"	2228	"YPEG"	68.5	"37"	"1"
3	40	"C1C1 rho c1e1 pr 5"	2343	"YPEG"	68.5	"37"	"1"
3	41	"C1C1 rho c1e1 pr 6"	2365	"YPEG"	68.5	"37"	"1"
3	42	"C1C1 rho c1e1 pr 6"	2411	"YPEG"	68.5	"37"	"1"
3	43	"C1C1 rho c1e1 pr 6"	2434	"YPEG"	68.5	"37"	"1"
3	44	"C1C1 rho c1e1 pr 6"	2408	"YPEG"	68.5	"37"	"1"
3	45	"C1C1 rho c1e1 pr 6"	2442	"YPEG"	68.5	"37"	"1"
3	46	"C1C1 rho c1e1 pr 6"	2473	"YPEG"	68.5	"37"	"1"
3	47	"C1C1 rho c1e1 pr 6"	2500	"YPEG"	68.5	"37"	"1"
3	48	"C1C1 rho c1e1 pr 6"	2541	"YPEG"	68.5	"37"	"1"
4	1	"Ref"	1169	"YPEG"	68.5	"37"	"1"
4	2	"Ref"	1210	"YPEG"	68.5	"37"	"1"
4	3	"Ref"	1178	"YPEG"	68.5	"37"	"1"
4	4	"Ref"	1233	"YPEG"	68.5	"37"	"1"
4	5	"Ref"	1212	"YPEG"	68.5	"37"	"1"
4	6	"Ref"	1142	"YPEG"	68.5	"37"	"1"
4	7	"Ref"	1205	"YPEG"	68.5	"37"	"1"
4	8	"Ref"	1112	"YPEG"	68.5	"37"	"1"
4	9	"C1C1 rho c1e1 pr 2"	2511	"YPEG"	68.5	"37"	"1"
4	10	"C1C1 rho c1e1 pr 2"	2367	"YPEG"	68.5	"37"	"1"
4	11	"C1C1 rho c1e1 pr 2"	2291	"YPEG"	68.5	"37"	"1"
4	12	"C1C1 rho c1e1 pr 2"	2353	"YPEG"	68.5	"37"	"1"
4	13	"C1C1 rho c1e1 pr 2"	2416	"YPEG"	68.5	"37"	"1"
4	14	"C1C1 rho c1e1 pr 2"	2402	"YPEG"	68.5	"37"	"1"
4	15	"C1C1 rho c1e1 pr 2"	2422	"YPEG"	68.5	"37"	"1"
4	16	"C1C1 rho c1e1 pr 2"	2467	"YPEG"	68.5	"37"	"1"
4	17	"C1C1 rho c1e1 pr 3"	2334	"YPEG"	68.5	"37"	"1"
4	18	"C1C1 rho c1e1 pr 3"	2256	"YPEG"	68.5	"37"	"1"
4	19	"C1C1 rho c1e1 pr 3"	2409	"YPEG"	68.5	"37"	"1"
4	20	"C1C1 rho c1e1 pr 3"	2216	"YPEG"	68.5	"37"	"1"
4	21	"C1C1 rho c1e1 pr 3"	2321	"YPEG"	68.5	"37"	"1"
4	22	"C1C1 rho c1e1 pr 3"	2230	"YPEG"	68.5	"37"	"1"
4	23	"C1C1 rho c1e1 pr 3"	2281	"YPEG"	68.5	"37"	"1"
4	24	"C1C1 rho c1e1 pr 3"	2215	"YPEG"	68.5	"37"	"1"
4	25	"C1C1 rho c1e1 pr 4"	1759	"YPEG"	68.5	"37"	"1"
4	26	"C1C1 rho c1e1 pr 4"	1771	"YPEG"	68.5	"37"	"1"
4	27	"C1C1 rho c1e1 pr 4"	1765	"YPEG"	68.5	"37"	"1"
4	28	"C1C1 rho c1e1 pr 4"	1710	"YPEG"	68.5	"37"	"1"
4	29	"C1C1 rho c1e1 pr 4"	1732	"YPEG"	68.5	"37"	"1"
4	30	"C1C1 rho c1e1 pr 4"	1817	"YPEG"	68.5	"37"	"1"
4	31	"C1C1 rho c1e1 pr 4"	1776	"YPEG"	68.5	"37"	"1"
4	32	"C1C1 rho c1e1 pr 4"	1828	"YPEG"	68.5	"37"	"1"
4	33	"C1C1 rho c1e1 pr 5"	2361	"YPEG"	68.5	"37"	"1"
4	34	"C1C1 rho c1e1 pr 5"	2414	"YPEG"	68.5	"37"	"1"
4	35	"C1C1 rho c1e1 pr 5"	2296	"YPEG"	68.5	"37"	"1"
4	36	"C1C1 rho c1e1 pr 5"	2459	"YPEG"	68.5	"37"	"1"
4	37	"C1C1 rho c1e1 pr 5"	2434	"YPEG"	68.5	"37"	"1"
4	38	"C1C1 rho c1e1 pr 5"	2430	"YPEG"	68.5	"37"	"1"
4	39	"C1C1 rho c1e1 pr 5"	2446	"YPEG"	68.5	"37"	"1"
4	40	"C1C1 rho c1e1 pr 5"	2377	"YPEG"	68.5	"37"	"1"
4	41	"C1C1 rho c1e1 pr 6"	2438	"YPEG"	68.5	"37"	"1"
4	42	"C1C1 rho c1e1 pr 6"	2424	"YPEG"	68.5	"37"	"1"
4	43	"C1C1 rho c1e1 pr 6"	2418	"YPEG"	68.5	"37"	"1"
4	44	"C1C1 rho c1e1 pr 6"	2395	"YPEG"	68.5	"37"	"1"
4	45	"C1C1 rho c1e1 pr 6"	2464	"YPEG"	68.5	"37"	"1"
4	46	"C1C1 rho c1e1 pr 6"	2485	"YPEG"	68.5	"37"	"1"
4	47	"C1C1 rho c1e1 pr 6"	2525	"YPEG"	68.5	"37"	"1"
4	48	"C1C1 rho c1e1 pr 6"	2581	"YPEG"	68.5	"37"	"1"
5	1	"C1C1 rho c1e1 pr13"	2409	"YPEG"	68.5	"37"	"1"
5	2	"C1C1 rho c1e1 pr13"	2632	"YPEG"	68.5	"37"	"1"
5	3	"C1C1 rho c1e1 pr13"	2649	"YPEG"	68.5	"37"	"1"
5	4	"C1C1 rho c1e1 pr13"	2537	"YPEG"	68.5	"37"	"1"
5	5	"C1C1 rho c1e1 pr13"	2665	"YPEG"	68.5	"37"	"1"
5	6	"C1C1 rho c1e1 pr13"	2338	"YPEG"	68.5	"37"	"1"
5	7	"C1C1 rho c1e1 pr13"	2587	"YPEG"	68.5	"37"	"1"
5	8	"C1C1 rho c1e1 pr13"	2486	"YPEG"	68.5	"37"	"1"
5	9	"C1C1 rho c1e1 pr14"	2198	"YPEG"	68.5	"37"	"1"
5	10	"C1C1 rho c1e1 pr14"	2291	"YPEG"	68.5	"37"	"1"
5	11	"C1C1 rho c1e1 pr14"	2354	"YPEG"	68.5	"37"	"1"
5	12	"C1C1 rho c1e1 pr14"	2303	"YPEG"	68.5	"37"	"1"
5	13	"C1C1 rho c1e1 pr14"	2337	"YPEG"	68.5	"37"	"1"
5	14	"C1C1 rho c1e1 pr14"	2304	"YPEG"	68.5	"37"	"1"
5	15	"C1C1 rho c1e1 pr14"	2333	"YPEG"	68.5	"37"	"1"
5	16	"C1C1 rho c1e1 pr14"	2288	"YPEG"	68.5	"37"	"1"
5	17	"C1C1 rho c1e1 pr15"	1298	"YPEG"	68.5	"37"	"1"
5	18	"C1C1 rho c1e1 pr15"	1436	"YPEG"	68.5	"37"	"1"
5	19	"C1C1 rho c1e1 pr15"	1346	"YPEG"	68.5	"37"	"1"
5	20	"C1C1 rho c1e1 pr15"	1348	"YPEG"	68.5	"37"	"1"
5	21	"C1C1 rho c1e1 pr15"	1334	"YPEG"	68.5	"37"	"1"
5	22	"C1C1 rho c1e1 pr15"	1298	"YPEG"	68.5	"37"	"1"
5	23	"C1C1 rho c1e1 pr15"	1344	"YPEG"	68.5	"37"	"1"
5	24	"C1C1 rho c1e1 pr15"	1329	"YPEG"	68.5	"37"	"1"
5	25	"C1C1 rho c1e1 pr16"	2372	"YPEG"	68.5	"37"	"1"
5	26	"C1C1 rho c1e1 pr16"	2415	"YPEG"	68.5	"37"	"1"
5	27	"C1C1 rho c1e1 pr16"	2334	"YPEG"	68.5	"37"	"1"
5	28	"C1C1 rho c1e1 pr16"	2400	"YPEG"	68.5	"37"	"1"
5	29	"C1C1 rho c1e1 pr16"	2380	"YPEG"	68.5	"37"	"1"
5	30	"C1C1 rho c1e1 pr16"	2375	"YPEG"	68.5	"37"	"1"
5	31	"C1C1 rho c1e1 pr16"	2321	"YPEG"	68.5	"37"	"1"
5	32	"C1C1 rho c1e1 pr16"	2379	"YPEG"	68.5	"37"	"1"
5	33	"C1C1 rho c1e1 pr17"	2337	"YPEG"	68.5	"37"	"1"
5	34	"C1C1 rho c1e1 pr17"	2404	"YPEG"	68.5	"37"	"1"
5	35	"C1C1 rho c1e1 pr17"	2420	"YPEG"	68.5	"37"	"1"
5	36	"C1C1 rho c1e1 pr17"	2382	"YPEG"	68.5	"37"	"1"
5	37	"C1C1 rho c1e1 pr17"	2369	"YPEG"	68.5	"37"	"1"
5	38	"C1C1 rho c1e1 pr17"	2434	"YPEG"	68.5	"37"	"1"
5	39	"C1C1 rho c1e1 pr17"	2411	"YPEG"	68.5	"37"	"1"
5	40	"C1C1 rho c1e1 pr17"	2431	"YPEG"	68.5	"37"	"1"
5	41	"C1C1 rho c1e1 pr18"	2404	"YPEG"	68.5	"37"	"1"
5	42	"C1C1 rho c1e1 pr18"	2436	"YPEG"	68.5	"37"	"1"
5	43	"C1C1 rho c1e1 pr18"	2405	"YPEG"	68.5	"37"	"1"
5	44	"C1C1 rho c1e1 pr18"	2455	"YPEG"	68.5	"37"	"1"
5	45	"C1C1 rho c1e1 pr18"	2479	"YPEG"	68.5	"37"	"1"
5	46	"C1C1 rho c1e1 pr18"	2462	"YPEG"	68.5	"37"	"1"
5	47	"C1C1 rho c1e1 pr18"	2508	"YPEG"	68.5	"37"	"1"
5	48	"C1C1 rho c1e1 pr18"	2512	"YPEG"	68.5	"37"	"1"
6	1	"C1C1 rho c1e1 pr13"	2600	"YPEG"	68.5	"37"	"1"
6	2	"C1C1 rho c1e1 pr13"	2626	"YPEG"	68.5	"37"	"1"
6	3	"C1C1 rho c1e1 pr13"	2458	"YPEG"	68.5	"37"	"1"
6	4	"C1C1 rho c1e1 pr13"	2541	"YPEG"	68.5	"37"	"1"
6	5	"C1C1 rho c1e1 pr13"	2397	"YPEG"	68.5	"37"	"1"
6	6	"C1C1 rho c1e1 pr13"	2356	"YPEG"	68.5	"37"	"1"
6	7	"C1C1 rho c1e1 pr13"	2351	"YPEG"	68.5	"37"	"1"
6	8	"C1C1 rho c1e1 pr13"	2538	"YPEG"	68.5	"37"	"1"
6	9	"C1C1 rho c1e1 pr14"	2380	"YPEG"	68.5	"37"	"1"
6	10	"C1C1 rho c1e1 pr14"	2372	"YPEG"	68.5	"37"	"1"
6	11	"C1C1 rho c1e1 pr14"	2303	"YPEG"	68.5	"37"	"1"
6	12	"C1C1 rho c1e1 pr14"	2335	"YPEG"	68.5	"37"	"1"
6	13	"C1C1 rho c1e1 pr14"	2361	"YPEG"	68.5	"37"	"1"
6	14	"C1C1 rho c1e1 pr14"	2235	"YPEG"	68.5	"37"	"1"
6	15	"C1C1 rho c1e1 pr14"	2346	"YPEG"	68.5	"37"	"1"
6	16	"C1C1 rho c1e1 pr14"	2298	"YPEG"	68.5	"37"	"1"
6	17	"C1C1 rho c1e1 pr15"	1209	"YPEG"	68.5	"37"	"1"
6	18	"C1C1 rho c1e1 pr15"	1298	"YPEG"	68.5	"37"	"1"
6	19	"C1C1 rho c1e1 pr15"	1244	"YPEG"	68.5	"37"	"1"
6	20	"C1C1 rho c1e1 pr15"	1308	"YPEG"	68.5	"37"	"1"
6	21	"C1C1 rho c1e1 pr15"	1288	"YPEG"	68.5	"37"	"1"
6	22	"C1C1 rho c1e1 pr15"	1316	"YPEG"	68.5	"37"	"1"
6	23	"C1C1 rho c1e1 pr15"	1213	"YPEG"	68.5	"37"	"1"
6	24	"C1C1 rho c1e1 pr15"	1250	"YPEG"	68.5	"37"	"1"
6	25	"C1C1 rho c1e1 pr16"	2426	"YPEG"	68.5	"37"	"1"
6	26	"C1C1 rho c1e1 pr16"	2368	"YPEG"	68.5	"37"	"1"
6	27	"C1C1 rho c1e1 pr16"	2432	"YPEG"	68.5	"37"	"1"
6	28	"C1C1 rho c1e1 pr16"	2381	"YPEG"	68.5	"37"	"1"
6	29	"C1C1 rho c1e1 pr16"	2376	"YPEG"	68.5	"37"	"1"
6	30	"C1C1 rho c1e1 pr16"	2383	"YPEG"	68.5	"37"	"1"
6	31	"C1C1 rho c1e1 pr16"	2380	"YPEG"	68.5	"37"	"1"
6	32	"C1C1 rho c1e1 pr16"	2419	"YPEG"	68.5	"37"	"1"
6	33	"C1C1 rho c1e1 pr17"	2571	"YPEG"	68.5	"37"	"1"
6	34	"C1C1 rho c1e1 pr17"	2348	"YPEG"	68.5	"37"	"1"
6	35	"C1C1 rho c1e1 pr17"	2427	"YPEG"	68.5	"37"	"1"
6	36	"C1C1 rho c1e1 pr17"	2430	"YPEG"	68.5	"37"	"1"
6	37	"C1C1 rho c1e1 pr17"	2380	"YPEG"	68.5	"37"	"1"
6	38	"C1C1 rho c1e1 pr17"	2497	"YPEG"	68.5	"37"	"1"
6	39	"C1C1 rho c1e1 pr17"	2444	"YPEG"	68.5	"37"	"1"
6	40	"C1C1 rho c1e1 pr17"	2682	"YPEG"	68.5	"37"	"1"
6	41	"C1C1 rho c1e1 pr18"	2391	"YPEG"	68.5	"37"	"1"
6	42	"C1C1 rho c1e1 pr18"	2473	"YPEG"	68.5	"37"	"1"
6	43	"C1C1 rho c1e1 pr18"	2407	"YPEG"	68.5	"37"	"1"
6	44	"C1C1 rho c1e1 pr18"	2457	"YPEG"	68.5	"37"	"1"
6	45	"C1C1 rho c1e1 pr18"	2443	"YPEG"	68.5	"37"	"1"
6	46	"C1C1 rho c1e1 pr18"	2514	"YPEG"	68.5	"37"	"1"
6	47	"C1C1 rho c1e1 pr18"	2518	"YPEG"	68.5	"37"	"1"
6	48	"C1C1 rho c1e1 pr18"	2446	"YPEG"	68.5	"37"	"1"
7	1	"C1C1 rho c1e1 pr13"	2621	"YPEG"	68.5	"37"	"1"
7	2	"C1C1 rho c1e1 pr13"	2647	"YPEG"	68.5	"37"	"1"
7	3	"C1C1 rho c1e1 pr13"	2613	"YPEG"	68.5	"37"	"1"
7	4	"C1C1 rho c1e1 pr13"	2434	"YPEG"	68.5	"37"	"1"
7	5	"C1C1 rho c1e1 pr13"	2468	"YPEG"	68.5	"37"	"1"
7	6	"C1C1 rho c1e1 pr13"	2161	"YPEG"	68.5	"37"	"1"
7	7	"C1C1 rho c1e1 pr13"	2249	"YPEG"	68.5	"37"	"1"
7	8	"C1C1 rho c1e1 pr13"	2343	"YPEG"	68.5	"37"	"1"
7	9	"C1C1 rho c1e1 pr14"	2380	"YPEG"	68.5	"37"	"1"
7	10	"C1C1 rho c1e1 pr14"	2304	"YPEG"	68.5	"37"	"1"
7	11	"C1C1 rho c1e1 pr14"	2258	"YPEG"	68.5	"37"	"1"
7	12	"C1C1 rho c1e1 pr14"	2298	"YPEG"	68.5	"37"	"1"
7	13	"C1C1 rho c1e1 pr14"	2302	"YPEG"	68.5	"37"	"1"
7	14	"C1C1 rho c1e1 pr14"	2180	"YPEG"	68.5	"37"	"1"
7	15	"C1C1 rho c1e1 pr14"	2321	"YPEG"	68.5	"37"	"1"
7	16	"C1C1 rho c1e1 pr14"	2346	"YPEG"	68.5	"37"	"1"
7	17	"C1C1 rho c1e1 pr15"	1283	"YPEG"	68.5	"37"	"1"
7	18	"C1C1 rho c1e1 pr15"	1285	"YPEG"	68.5	"37"	"1"
7	19	"C1C1 rho c1e1 pr15"	1309	"YPEG"	68.5	"37"	"1"
7	20	"C1C1 rho c1e1 pr15"	1320	"YPEG"	68.5	"37"	"1"
7	21	"C1C1 rho c1e1 pr15"	1268	"YPEG"	68.5	"37"	"1"
7	22	"C1C1 rho c1e1 pr15"	1308	"YPEG"	68.5	"37"	"1"
7	23	"C1C1 rho c1e1 pr15"	1293	"YPEG"	68.5	"37"	"1"
7	24	"C1C1 rho c1e1 pr15"	1273	"YPEG"	68.5	"37"	"1"
7	25	"C1C1 rho c1e1 pr16"	2335	"YPEG"	68.5	"37"	"1"
7	26	"C1C1 rho c1e1 pr16"	2328	"YPEG"	68.5	"37"	"1"
7	27	"C1C1 rho c1e1 pr16"	2372	"YPEG"	68.5	"37"	"1"
7	28	"C1C1 rho c1e1 pr16"	2304	"YPEG"	68.5	"37"	"1"
